OrphaCode,Disease Name,Orpha Epi Type,Orpha Epi Class,Orpha Epi Rate,Orpha Loc,Source,PMID
75327,North Carolina macular dystrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21310494[PMID]_5100467[PMID],21310494
75327,North Carolina macular dystrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_21310494[PMID]_5100467[PMID],5100467
75373,Progressive bifocal chorioretinal atrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_5686965[PMID]_8541856[PMID],5686965
75373,Progressive bifocal chorioretinal atrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_5686965[PMID]_8541856[PMID],8541856
75374,Bradyopsia,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_14702087[PMID],14702087
75381,Cystoid macular dystrophy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25267528[PMID],25267528
566841,Liver adenomatosis,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_26011213[PMID],26011213
75391,Primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_22354167[PMID],22354167
75496,B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_26940150[PMID],26940150
75497,X-linked Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_4006272[PMID],4006272
566943,Mueller-Weiss syndrome,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_27145453[PMID],27145453
75840,"Congenital muscular dystrophy, Ullrich type",Point prevalence,1-9 / 1 000 000,0.13,United Kingdom,19767415[PMID],19767415
77240,Primary lymphedema,Point prevalence,1-5 / 10 000,16.7,Europe,[EXPERT]_24212289[PMID],24212289
77259,Gaucher disease type 1,Prevalence at birth,1-9 / 100 000,2.48,Italy,11953730[PMID],11953730
73246,Visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_16378921[PMID],16378921
73247,Eosinophilic esophagitis,Annual incidence,1-5 / 10 000,11.0,Canada,22994460[PMID],22994460
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,17.1,Japan,21750884[PMID],21750884
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,44.6,Spain,23075697[PMID],23075697
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,29.0,Europe,30887555[PMID],30887555
73247,Eosinophilic esophagitis,Annual incidence,1-9 / 100 000,9.45,United States,15696105[PMID],15696105
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,55.85,United States,19577011[PMID]_24035773[PMID]_ORPHANET,19577011
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,55.85,United States,19577011[PMID]_24035773[PMID]_ORPHANET,24035773
73247,Eosinophilic esophagitis,Annual incidence,1-9 / 100 000,1.31,Netherlands,22963642[PMID],22963642
73247,Eosinophilic esophagitis,Annual incidence,1-9 / 100 000,7.4,Switzerland,22019091[PMID],22019091
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,42.8,Switzerland,22019091[PMID],22019091
73247,Eosinophilic esophagitis,Point prevalence,1-5 / 10 000,34.4,Worldwide,30887555[PMID],30887555
569821,Congenital primary lymphedema of Gordon,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_30071673[PMID],30071673
569816,CELSR1-related late-onset primary lymphedema,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_31215153[PMID]_31403174[PMID],31215153
569816,CELSR1-related late-onset primary lymphedema,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_31215153[PMID]_31403174[PMID],31403174
73272,Growth delay due to insulin-like growth factor type 1 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_24389050[PMID],24389050
75234,Cholesteryl ester storage disease,Prevalence at birth,1-9 / 100 000,2.5,Germany,17634524[PMID],17634524
75234,Cholesteryl ester storage disease,Point prevalence,1-9 / 1 000 000,0.8,Specific population,23424026[PMID],23424026
75233,Wolman disease,Prevalence at birth,1-9 / 1 000 000,0.19,Australia,9918480[PMID],9918480
568065,EPHB4-related lymphatic-related hydrops fetalis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_27400125[PMID],27400125
568062,PIEZO1-related generalized lymphatic dysplasia with non-immune hydrops fetalis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_26333996[PMID],26333996
71493,Familial thrombocytosis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,23736217[PMID],23736217
568056,Warts-immunodeficiency-lymphedema-anogenital dysplasia syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_18347293[PMID],18347293
568051,GJC2-related late-onset primary lymphedema,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_29906362[PMID],29906362
569274,Multiple mitochondrial dysfunctions syndrome type 5,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29767723[PMID]_30105122[PMID],29767723
569274,Multiple mitochondrial dysfunctions syndrome type 5,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29767723[PMID]_30105122[PMID],30105122
569290,Multiple mitochondrial dysfunctions syndrome type 6,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29576218[PMID],29576218
73229,HANAC syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20818663[PMID],20818663
73224,Tubular renal disease-cardiomyopathy syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_15769815[PMID],15769815
73245,Spinal muscular atrophy-Dandy-Walker malformation-cataracts syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_16024908[PMID],16024908
73230,Ossification anomalies-psychomotor developmental delay syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_16086393[PMID],16086393
73217,Müllerian aplasia,Point prevalence,1-5 / 10 000,0.0,Finland,ORPHANET_11570363[PMID],11570363
73217,Müllerian aplasia,Prevalence at birth,1-5 / 10 000,10.0,Finland,11570363[PMID],11570363
73223,Global developmental delay-osteopenia-ectodermal defect syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_16368207[PMID],16368207
530849,Familial apolipoprotein A5 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25732519[PMID],25732519
530838,KRT1-related diffuse nonepidermolytic keratoderma,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_30452289[PMID],30452289
39044,Uveal melanoma,Annual incidence,1-9 / 1 000 000,0.5,Europe,17498805[PMID]_22119735[PMID]_EUROCARE Survival of cancer patients in Europe[REG],17498805
39044,Uveal melanoma,Annual incidence,1-9 / 1 000 000,0.5,Europe,17498805[PMID]_22119735[PMID]_EUROCARE Survival of cancer patients in Europe[REG],22119735
39044,Uveal melanoma,Point prevalence,1-9 / 100 000,0.0,Europe,22119735[PMID]_RARECARE surveillance of rare cancers in Europe[REG],22119735
39044,Uveal melanoma,Lifetime Prevalence,1-9 / 100 000,6.0,Europe,22119735[PMID]_RARECARE surveillance of rare cancers in Europe[REG],22119735
39044,Uveal melanoma,Annual incidence,<1 / 1 000 000,0.03,Africa,19704035[PMID],19704035
38874,Dihydropyrimidinuria,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_26771602[PMID],26771602
37553,Andersen-Tawil syndrome,Point prevalence,<1 / 1 000 000,0.08,United Kingdom,23516313[PMID],23516313
37553,Andersen-Tawil syndrome,Point prevalence,1-9 / 1 000 000,0.1,Netherlands,29606556[PMID],29606556
37202,Interstitial cystitis,Point prevalence,1-5 / 10 000,0.0,Europe,ORPHANET_1137336[PMID],1137336
37202,Interstitial cystitis,Point prevalence,1-5 / 10 000,10.6,Finland,1137336[PMID],1137336
37202,Interstitial cystitis,Annual incidence,1-9 / 1 000 000,0.66,Finland,1137336[PMID],1137336
37042,Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_28317311[PMID],28317311
531151,9q21.13 microdeletion syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23279911[PMID]_24355400[PMID],23279911
531151,9q21.13 microdeletion syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23279911[PMID]_24355400[PMID],24355400
530983,Lamb-Shaffer syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29477873[PMID],29477873
35710,Glucose-galactose malabsorption,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_22843301[PMID],22843301
35710,Glucose-galactose malabsorption,Prevalence at birth,1-9 / 1 000 000,0.22,France,23107089[PMID],23107089
35708,Aromatic L-amino acid decarboxylase deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_30689738[PMID],30689738
35173,X-linked dominant chondrodysplasia punctata,Prevalence at birth,1-9 / 1 000 000,0.25,Europe,21634086[PMID],21634086
35107,Desmosterolosis,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29175559[PMID],29175559
35098,Isolated plagiocephaly,Prevalence at birth,1-9 / 100 000,3.0,Worldwide,17629800[PMID],17629800
36426,Stevens-Johnson syndrome,Annual incidence,1-9 / 1 000 000,0.36,Europe,23866878[PMID],23866878
36386,Hereditary sensory and autonomic neuropathy type 1,Point prevalence,Unknown,0.0,Worldwide,18348718[PMID],18348718
36234,Bacterial toxic-shock syndrome,Point prevalence,1-9 / 100 000,3.0,Worldwide,15264985[PMID],15264985
36236,Staphylococcal scalded skin syndrome,Annual incidence,<1 / 1 000 000,0.01,Germany,15816826[PMID],15816826
35808,Malignant sex cord stromal tumor of ovary,Annual incidence,1-9 / 1 000 000,0.1,United States,15863154[PMID],15863154
35807,Malignant germ cell tumor of ovary,Annual incidence,1-9 / 1 000 000,0.2,United States,15863154[PMID],15863154
35909,Combined deficiency of factor V and factor VIII,Point prevalence,1-9 / 100 000,1.0,"Iran, Islamic Republic of",9531348[PMID],9531348
33543,Kleine-Levin syndrome,Point prevalence,1-9 / 1 000 000,0.18,France,25559212[PMID],25559212
535458,Familial GPIHBP1 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25732519[PMID],25732519
33402,Pediatric hepatocellular carcinoma,Point prevalence,Unknown,0.0,Worldwide,24439603[PMID],24439603
33402,Pediatric hepatocellular carcinoma,Annual incidence,<1 / 1 000 000,0.0,United States,24439603[PMID],24439603
34149,Autosomal dominant tubulointerstitial kidney disease,Point prevalence,1-9 / 100 000,1.6,United Kingdom,PMID: 30376835,30376835
33574,Glutamate-cysteine ligase deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_18024385[PMID],18024385
33573,Gamma-glutamyl transpeptidase deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_15702405[PMID],15702405
33069,Dravet syndrome,Prevalence at birth,1-9 / 100 000,3.5,United Kingdom,22719002[PMID],22719002
33001,Lymphedema-distichiasis syndrome,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_24215208[PMID],24215208
535453,Familial lipase maturation factor 1 deficiency,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25732519[PMID],25732519
33364,Trichothiodystrophy,Prevalence at birth,1-9 / 1 000 000,0.12,Europe,18329345[PMID],18329345
33276,Kaposi sarcoma,Annual incidence,1-9 / 1 000 000,0.34,Europe,22033323[PMID]_RARECARE surveillance of rare cancers in Europe[REG],22033323
33276,Kaposi sarcoma,Point prevalence,1-9 / 100 000,0.0,Europe,22033323[PMID]_RARECARE surveillance of rare cancers in Europe[REG],22033323
33276,Kaposi sarcoma,Lifetime Prevalence,1-9 / 100 000,2.11,Europe,22033323[PMID]_RARECARE surveillance of rare cancers in Europe[REG],22033323
33226,Waldenström macroglobulinemia,Annual incidence,1-9 / 1 000 000,0.38,United States,22139816[PMID],22139816
33226,Waldenström macroglobulinemia,Annual incidence,1-9 / 1 000 000,0.55,United Kingdom,17416416[PMID],17416416
33226,Waldenström macroglobulinemia,Annual incidence,1-9 / 1 000 000,0.31,Spain,11736938[PMID],11736938
34514,Telethonin-related  limb-girdle muscular dystrophy R7,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_12921790[PMID]_18948002[PMID]_25298746[PMID],12921790
34514,Telethonin-related  limb-girdle muscular dystrophy R7,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_12921790[PMID]_18948002[PMID]_25298746[PMID],18948002
34514,Telethonin-related  limb-girdle muscular dystrophy R7,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_12921790[PMID]_18948002[PMID]_25298746[PMID],25298746
34515,FKRP-related  limb-girdle muscular dystrophy R9,Point prevalence,1-9 / 1 000 000,0.43,United Kingdom,19767415[PMID],19767415
34515,FKRP-related  limb-girdle muscular dystrophy R9,Point prevalence,1-9 / 100 000,1.85,Norway,20961759[PMID],20961759
34515,FKRP-related  limb-girdle muscular dystrophy R9,Point prevalence,1-9 / 1 000 000,0.71,Denmark,16634037[PMID],16634037
34516,DNAJB6-related  limb-girdle muscular dystrophy D1,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_26847086[PMID],26847086
34587,Glycogen storage disease due to LAMP-2 deficiency,Prevalence at birth,<1 / 1 000 000,0.05,Sweden,25274184[PMID],25274184
34592,Immunodeficiency by defective expression of MHC class I,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25001848[PMID],25001848
34528,Autosomal dominant primary hypomagnesemia with hypocalciuria,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_25765846[PMID],25765846
34533,Corneal dystrophy,Point prevalence,>1 / 1000,110.0,United States,21791583[PMID],21791583
536516,Myopathic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_28306225[PMID],28306225
536471,Spondylodysplastic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29931299[PMID]_26940150[PMID]_18513683[PMID]_18985159[PMID],29931299
536471,Spondylodysplastic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29931299[PMID]_26940150[PMID]_18513683[PMID]_18985159[PMID],26940150
536471,Spondylodysplastic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29931299[PMID]_26940150[PMID]_18513683[PMID]_18985159[PMID],18513683
536471,Spondylodysplastic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29931299[PMID]_26940150[PMID]_18513683[PMID]_18985159[PMID],18985159
536467,B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29931299[PMID],29931299
536545,Kyphoscoliotic Ehlers-Danlos syndrome,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_28306225[PMID],28306225
536532,Classical-like Ehlers-Danlos syndrome type 2,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_30759870[PMID],30759870
537072,PLG-related hereditary angioedema with normal C1Inh,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_30809376[PMID],30809376
52688,Myelodysplastic syndrome,Lifetime Prevalence,1-9 / 100 000,5.02,Europe,22033323[PMID]_RARECARE surveillance of rare cancers in Europe[REG],22033323
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,4.15,Germany,21708407[PMID],21708407
52688,Myelodysplastic syndrome,Point prevalence,1-9 / 100 000,7.0,Germany,21708407[PMID],21708407
52688,Myelodysplastic syndrome,Point prevalence,1-9 / 100 000,1.35,Japan,7718765[PMID],7718765
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,3.35,United States,18443215[PMID]_17345612[PMID]_National Cancer Institute[INST]_ORPHANET,18443215
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,3.35,United States,18443215[PMID]_17345612[PMID]_National Cancer Institute[INST]_ORPHANET,17345612
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,5.4,Greece,23572136[PMID],23572136
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,8.5,United Kingdom,7986716[PMID]_7819118[PMID]_ ORPHANET,7986716
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,8.5,United Kingdom,7986716[PMID]_7819118[PMID]_ ORPHANET,7819118
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,3.5,Sweden,7720834[PMID],7720834
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 1 000 000,0.5,Romania,19411107[PMID],19411107
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,8.1,Spain,14555322[PMID],14555322
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,1.95,Poland,27699872[PMID],27699872
52688,Myelodysplastic syndrome,Point prevalence,1-9 / 100 000,6.2,Poland,27699872[PMID],27699872
52688,Myelodysplastic syndrome,Annual incidence,1-9 / 100 000,3.8,Switzerland,28056392[PMID],28056392
52503,X-linked creatine transporter deficiency,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_23644449[PMID],23644449
538101,Congenital axonal neuropathy with encephalopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_18358405[PMID],18358405
52430,Inclusion body myopathy with Paget disease of bone and frontotemporal dementia,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20301649[PMID],20301649
52416,Mantle cell lymphoma,Annual incidence,1-9 / 1 000 000,0.8,United States,28444739[PMID]_SEER Surveillance Epidemiology and End Results 2007-2013[INST],28444739
52427,Retinitis punctata albescens,Point prevalence,1-9 / 1 000 000,0.125,Worldwide,23929416[PMID],23929416
52417,MALT lymphoma,Annual incidence,1-9 / 100 000,1.59,United States,22893605[PMID]_National Cancer Institute[INST],22893605
52056,Ulnar/fibula ray defect-brachydactyly syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_14564152[PMID],14564152
52055,Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_14556245[PMID],14556245
52368,Mohr-Tranebjaerg syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_20301395[PMID],20301395
53271,Muenke syndrome,Prevalence at birth,1-9 / 100 000,3.33,Worldwide,15241680[PMID],15241680
53296,Familial cutaneous collagenoma,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_5657391[PMID]_486326[PMID]_22028557[PMID],5657391
53296,Familial cutaneous collagenoma,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_5657391[PMID]_486326[PMID]_22028557[PMID],486326
53296,Familial cutaneous collagenoma,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_5657391[PMID]_486326[PMID]_22028557[PMID],22028557
53347,Brody myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_32040565[PMID]_22704959[PMID],32040565
53347,Brody myopathy,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_32040565[PMID]_22704959[PMID],22704959
52994,Orbital leiomyoma,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_23562416[PMID],23562416
53035,Caroli disease,Annual incidence,1-9 / 1 000 000,0.1,Worldwide,14696493[PMID],14696493
53035,Caroli disease,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_15559623[PMID],15559623
538863,Classic pyoderma gangrenosum,Point prevalence,Unknown,0.0,Worldwide,ORPHANET_25213386[PMID],25213386
538863,Classic pyoderma gangrenosum,Annual incidence,1-9 / 1 000 000,0.0,Italy,ORPHANET_29877043[PMID],29877043
538756,Familial multiple discoid fibromas,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_29067220[PMID],29067220
538574,Palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_6446889[PMID]_2976839[PMID]_27639257[PMID],6446889
538574,Palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_6446889[PMID]_2976839[PMID]_27639257[PMID],2976839
538574,Palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome,Point prevalence,<1 / 1 000 000,0.0,Worldwide,ORPHANET_6446889[PMID]_2976839[PMID]_27639257[PMID],27639257
